"lieu";"cellule";"cellule_id";"reference";"objet";"base_id";"type";"plugin_placement";"plugin_objet";"concerne_keizaal";"desactive_initialement";"activation_conditionnelle";"script";"x";"y";"z"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEC0F";"Pelle";"skyrim.esm|0F5D05";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-527.2354125976562";"-1019.6697387695312";"206.15643310546875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEC0C";"Mousse barbue";"skyrim.esm|0BB950";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1870.0137939453125";"-1698.5115966796875";"-300.0975036621094"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEC0B";"Mousse barbue";"skyrim.esm|0BB950";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2074.730224609375";"-1236.754150390625";"-300.0975036621094"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEC0A";"Panier";"skyrim.esm|012FE7";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1231.4188232421875";"-1015.244873046875";"-465.1255187988281"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEC09";"Scie";"skyrim.esm|0F5D0A";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1376.20947265625";"-1025.011474609375";"-463.76812744140625"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEC06";"Bandes de cuir";"skyrim.esm|0800E4";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1306.3609619140625";"-1028.1109619140625";"-421.0877685546875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEC03";"Lanterne";"skyrim.esm|0318EC";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1337.7139892578125";"-1024.0435791015625";"-428.0265808105469"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEC02";"Assiette en bois";"skyrim.esm|031941";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1298.427490234375";"-1029.40625";"-428.104736328125"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEC00";"Grelot-de-la-mort";"skyrim.esm|0516C8";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2007.98681640625";"-1397.923828125";"-456.3519592285156"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBFF";"Thorax de Flammouche";"skyrim.esm|04DA73";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2006.3787841796875";"-1409.2298583984375";"-451.8145446777344"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBFE";"Thorax de Flammouche";"skyrim.esm|04DA73";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2001.1925048828125";"-1405.8701171875";"-455.2320861816406"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBFC";"Bouteille de vin vide";"skyrim.esm|0F2012";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2038.678955078125";"-1444.74169921875";"-425.4320068359375"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBFB";"Louche en bois";"skyrim.esm|0319E5";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2033.8782958984375";"-1319.7642822265625";"-458.7814025878906"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBFA";"Pot en fonte";"skyrim.esm|0318FB";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2038.0802001953125";"-1319.4715576171875";"-461.72882080078125"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBF9";"Pot en fonte";"skyrim.esm|0318FB";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2032.325439453125";"-1443.77587890625";"-428.0980224609375"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBF8";"Seau";"skyrim.esm|0747FB";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2009.47216796875";"-1403.718017578125";"-461.8622741699219"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBF5";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1616.1048583984375";"-1507.1064453125";"-469.92156982421875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBF3";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1547.2264404296875";"-1496.7689208984375";"-469.92156982421875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBF2";"Bouteille de vin vide";"skyrim.esm|0F2014";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"375.1602783203125";"-1847.4959716796875";"-399.5790710449219"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBF1";"Bouteille de vin vide";"skyrim.esm|0F2014";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"293.5032043457031";"-1829.65576171875";"-349.31427001953125"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBF0";"Bouteille de vin vide";"skyrim.esm|0F2012";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"248.71266174316406";"-1814.0675048828125";"-371.6985778808594"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBEF";"Bouteille de vin vide";"skyrim.esm|0F2012";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"267.89569091796875";"-1828.0535888671875";"-359.3616638183594"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBEE";"Bouteille de vin vide";"skyrim.esm|0F2014";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"247.53524780273438";"-1831.4998779296875";"-362.1603698730469"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBEC";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-555.551025390625";"-1014.611572265625";"325.2318420410156"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBEB";"Ail";"skyrim.esm|034D22";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1107.01611328125";"-268.2423400878906";"447.2225036621094"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBEA";"Chope";"skyrim.esm|0319E3";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1104.0941162109375";"-279.220947265625";"443.7669372558594"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBE9";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1072.7760009765625";"-321.8901672363281";"400.9560241699219"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBE8";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1106.1259765625";"-240.6912384033203";"392.7434387207031"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBE6";"Bouteille de vin vide";"skyrim.esm|0F2012";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-258.9334411621094";"-322.2027587890625";"415.596923828125"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBE5";"Bouteille de vin vide";"skyrim.esm|0F2012";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-761.8863525390625";"-1108.4755859375";"418.12969970703125"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBE4";"Anneau d'argent et de rubis";"skyrim.esm|0877B1";"ARMO";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-778.6571655273438";"-1072.2535400390625";"378.8571472167969"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBE3";"Bol en bois";"skyrim.esm|03199A";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-778.9295043945312";"-1073.3343505859375";"377.364013671875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBE0";"Potion médicinale";"skyrim.esm|0AE723";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-264.1183776855469";"-327.55670166015625";"413.45166015625"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBDC";"Pot en fonte";"skyrim.esm|0318FB";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-258.07489013671875";"-321.2599182128906";"407.0343322753906"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBDA";"Panier";"skyrim.esm|012FE9";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-388.3483581542969";"-378.14459228515625";"377.4374084472656"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBD9";"Balai";"skyrim.esm|06717F";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-244.53851318359375";"-398.3986511230469";"372.1298828125"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBD8";"Panier";"skyrim.esm|012FE7";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-363.23480224609375";"-602.9261474609375";"383.55859375"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBD5";"TreeDeadShrubSnow";"skyrim.esm|0A731D";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"91.1255874633789";"-1904.921875";"-374.70654296875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBD4";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-404.0678405761719";"-461.1399841308594";"354.47357177734375"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBD3";"Chapeau-blanc";"skyrim.esm|0DB68B";"FLOR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-323.8511047363281";"-422.6296081542969";"359.879150390625"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBCD";"Chapeau-blanc";"skyrim.esm|04DA07";"FLOR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1268.8463134765625";"-6.591795444488525";"380.47918701171875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBCC";"Chapeau-blanc";"skyrim.esm|04DA07";"FLOR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-813.6394653320312";"-186.92063903808594";"366.2579650878906"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBCB";"Chapeau-blanc";"skyrim.esm|04DA07";"FLOR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-847.9566040039062";"-23.58351707458496";"366.2579650878906"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBCA";"Racine de canis";"skyrim.esm|06ABCB";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-794.60546875";"-166.02850341796875";"373.35028076171875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBC9";"Racine de canis";"skyrim.esm|06ABCB";"INGR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-824.9530029296875";"-50.936729431152344";"419.5030212402344"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBC8";"Panier";"skyrim.esm|012FE8";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-800.3268432617188";"-157.90516662597656";"381.83349609375"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBC7";"Panier";"skyrim.esm|012FE7";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-896.1978759765625";"-34.781455993652344";"380.76898193359375"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBC4";"Crâne";"skyrim.esm|0AF5FD";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-827.8990478515625";"-157.56265258789062";"373.8553771972656"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBC0";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1223.2904052734375";"1021.1864013671875";"-195.135498046875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBBA";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"860.0398559570312";"115.73075866699219";"-11.076019287109375"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBB9";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"705.4218139648438";"1041.0804443359375";"-194.1686553955078"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBB8";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"953.2493286132812";"905.8114624023438";"-193.245849609375"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBB7";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1007.8306884765625";"814.2020874023438";"-195.135498046875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBB6";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1208.6192626953125";"425.21282958984375";"-195.135498046875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBB5";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"642.9888916015625";"794.5154418945312";"-195.135498046875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBAF";"Seau";"skyrim.esm|012FDF";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"406.44305419921875";"1129.79345703125";"-138.77137756347656"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBAC";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"564.238037109375";"-1399.7967529296875";"-403.1367492675781"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBAB";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"462.6846923828125";"-2051.461669921875";"-384.83526611328125"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBAA";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"606.7201538085938";"-1856.4603271484375";"-411.2101745605469"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBA9";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"251.00192260742188";"-1886.07666015625";"-400.1399230957031"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBA8";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"325.04052734375";"-1878.7933349609375";"-407.91119384765625"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBA7";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"9.231277465820312";"-1876.08544921875";"-407.91119384765625"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBA6";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-155.75155639648438";"-1444.16064453125";"-407.91119384765625"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEBA5";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-166.40939331054688";"-1586.977783203125";"-407.91119384765625"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB9B";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"285.70062255859375";"-1025.7056884765625";"119.07305908203125"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB9A";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-459.4445495605469";"-1153.0377197265625";"108.10806274414062"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB97";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-8.918829917907715";"-1075.5426025390625";"101.77317810058594"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB99";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"67.20221710205078";"-1226.1990966796875";"119.92082214355469"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB98";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"58.729007720947266";"-1051.0518798828125";"103.93464660644531"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB92";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-403.6347351074219";"-962.6217041015625";"99.75171661376953"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB91";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-371.6097412109375";"-919.0162353515625";"97.1319580078125"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB90";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-411.5372619628906";"-671.68701171875";"188.16912841796875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB8F";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-802.6156616210938";"-1087.2264404296875";"370.87158203125"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB8E";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-632.4026489257812";"-1284.334716796875";"374.0955810546875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB8D";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-716.1640014648438";"-1316.8377685546875";"374.0955810546875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB8C";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-68.36685180664062";"-439.9093322753906";"361.08880615234375"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB8B";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-301.2215270996094";"-387.3203430175781";"361.08880615234375"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB8A";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-217.46017456054688";"-354.81732177734375";"361.08880615234375"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB79";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1193.15234375";"120.45982360839844";"377.9493103027344"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEB78";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1476.5638427734375";"301.3756408691406";"429.2733154296875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEC2F";"Seau";"skyrim.esm|012FDF";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1327.1153564453125";"1611.6143798828125";"-178.0371856689453"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0EEC2E";"Panier";"skyrim.esm|012FE9";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1356.17529296875";"1602.453125";"-166.09524536132812"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B8D";"Pierre de lune raffinée";"skyrim.esm|05AD9F";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-329.0150146484375";"-787.6929321289062";"675.9533081054688"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B8C";"Pierre de lune raffinée";"skyrim.esm|05AD9F";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-314.38690185546875";"-791.6538696289062";"669.4922485351562"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B8B";"Pierre de lune raffinée";"skyrim.esm|05AD9F";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-327.9518127441406";"-788.4100341796875";"668.9927368164062"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B8A";"Pierre de lune raffinée";"skyrim.esm|05AD9F";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-324.9234313964844";"-790.1478881835938";"661.9769897460938"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B89";"Panier";"skyrim.esm|012FEB";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-322.6195068359375";"-793.2470092773438";"657.6718139648438"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B88";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-269.1507568359375";"-578.2100830078125";"645.1044921875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B87";"TreeThicket01";"skyrim.esm|0A7329";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-427.5813293457031";"-954.5162353515625";"645.1044921875"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B86";"TreeDeadShrub";"skyrim.esm|0A731C";"TREE";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-421.1435241699219";"-930.73095703125";"647.5940551757812"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B68";"Bandes de cuir";"skyrim.esm|0800E4";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1441.5218505859375";"-1793.6304931640625";"489.4754943847656"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B66";"Panier";"skyrim.esm|012FEC";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1400.856689453125";"-1769.4830322265625";"482.4287414550781"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B65";"Balai";"skyrim.esm|06717F";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1444.65234375";"-1818.7001953125";"519.2130126953125"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B64";"Panier";"skyrim.esm|012FEB";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1440.4600830078125";"-1799.2130126953125";"462.3889465332031"
"L'Hyposcole";"The Midden";"skyrim.esm|02BCD7";"skyrim.esm|0F2B61";"Bottes de fer";"skyrim.esm|012E4B";"ARMO";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-1573.812255859375";"-1461.433349609375";"437.0461120605469"
