"lieu";"cellule";"cellule_id";"reference";"objet";"base_id";"type";"plugin_placement";"plugin_objet";"concerne_keizaal";"desactive_initialement";"activation_conditionnelle";"script";"x";"y";"z";"contenu_direct"
"skyrim.esm|000D74";"skyrim.esm|000D74";"skyrim.esm|000D74";"dawnguard.esm|003501";"Cachette de la Garde de l'aube";"dawnguard.esm|0034FA";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"true";"false";"false";"-77638.34375";"88299.671875";"-13850.5185546875";"LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootGoldChange × 5 [skyrim.esm|037C2B] ; LItemLockPick25 × 5 [skyrim.esm|08FFFB] ; DLC1_WESC_DawnguardCacheGold × 1 [dawnguard.esm|0181A6] ; DLC1_WESC_DawnguardCache_LItemPotionRestoreHealth75 × 2 [dawnguard.esm|0034FE] ; LItemPotionAll × 1 [skyrim.esm|0E3E99] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1_WESC_DawnguardCacheItem × 1 [dawnguard.esm|0181A5]"
"skyrim.esm|000D74";"skyrim.esm|000D74";"skyrim.esm|000D74";"dawnguard.esm|0034FD";"Cachette de la Garde de l'aube";"dawnguard.esm|0034FA";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"true";"false";"false";"-43698.8046875";"-6728.8330078125";"-6660.7529296875";"LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootGoldChange × 5 [skyrim.esm|037C2B] ; LItemLockPick25 × 5 [skyrim.esm|08FFFB] ; DLC1_WESC_DawnguardCacheGold × 1 [dawnguard.esm|0181A6] ; DLC1_WESC_DawnguardCache_LItemPotionRestoreHealth75 × 2 [dawnguard.esm|0034FE] ; LItemPotionAll × 1 [skyrim.esm|0E3E99] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1_WESC_DawnguardCacheItem × 1 [dawnguard.esm|0181A5]"
"skyrim.esm|000D74";"skyrim.esm|000D74";"skyrim.esm|000D74";"dawnguard.esm|0034FC";"Cachette de la Garde de l'aube";"dawnguard.esm|0034FA";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"true";"false";"false";"-1448.0003662109375";"-21336.783203125";"-5436.953125";"LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootGoldChange × 5 [skyrim.esm|037C2B] ; LItemLockPick25 × 5 [skyrim.esm|08FFFB] ; DLC1_WESC_DawnguardCacheGold × 1 [dawnguard.esm|0181A6] ; DLC1_WESC_DawnguardCache_LItemPotionRestoreHealth75 × 2 [dawnguard.esm|0034FE] ; LItemPotionAll × 1 [skyrim.esm|0E3E99] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1_WESC_DawnguardCacheItem × 1 [dawnguard.esm|0181A5]"
"skyrim.esm|000D74";"skyrim.esm|000D74";"skyrim.esm|000D74";"dawnguard.esm|0034F9";"Cachette de la Garde de l'aube";"dawnguard.esm|0034FA";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"true";"false";"false";"-81113.1796875";"9473.3818359375";"-4165.53125";"LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootGoldChange × 5 [skyrim.esm|037C2B] ; LItemLockPick25 × 5 [skyrim.esm|08FFFB] ; DLC1_WESC_DawnguardCacheGold × 1 [dawnguard.esm|0181A6] ; DLC1_WESC_DawnguardCache_LItemPotionRestoreHealth75 × 2 [dawnguard.esm|0034FE] ; LItemPotionAll × 1 [skyrim.esm|0E3E99] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1_WESC_DawnguardCacheItem × 1 [dawnguard.esm|0181A5]"
"Bastion des Vigiles";"HalloftheVigilantExterior01";"skyrim.esm|008FCF";"dawnguard.esm|014E87";"Tonneau";"skyrim.esm|000845";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"true";"false";"20162.546875";"66228.390625";"-8747.7412109375";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"DLC1RuunvaldExterior01";"DLC1RuunvaldExterior01";"skyrim.esm|00BBA5";"dawnguard.esm|01826D";"Sacoche d'apothicaire";"skyrim.esm|0AF6AC";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"true";"false";"183913.171875";"-57846.52734375";"9592.181640625";"LootPotionRestoreHMS25 × 1 [skyrim.esm|0C2966] ; LItemIngredientsCommon × 1 [skyrim.esm|087131]"
"skyrim.esm|0018C0";"skyrim.esm|0018C0";"skyrim.esm|0018C0";"dawnguard.esm|00CC43";"Coffre";"skyrim.esm|03AC21";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-176317.828125";"158193.53125";"-17032.1015625";"TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootBanditLockpick25 × 1 [skyrim.esm|08FFF4] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootBanditScrolls10 × 1 [skyrim.esm|0A44CD] ; LootBanditGems10 × 1 [skyrim.esm|087780] ; LootBanditJewelry10 × 1 [skyrim.esm|08777E] ; LootBanditIngots10 × 1 [skyrim.esm|08777D] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootBanditArmor25 × 1 [skyrim.esm|06883A] ; LootBanditWeapon15 × 1 [skyrim.esm|068838] ; LootBanditSoulGems10 × 1 [skyrim.esm|068835] ; LootGoldChange × 10 [skyrim.esm|037C2B] ; LootBanditChestPotions15 × 1 [skyrim.esm|03A5A6] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; LItemTorch05 × 1 [skyrim.esm|000E60]"
"Château Volkihar";"DLC1VampireCastleExterior06";"skyrim.esm|0018DE";"dawnguard.esm|00CC54";"Cercueil";"skyrim.esm|0EB093";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-172926.5625";"154721.1875";"-13939.638671875";"LItemCoffin75 × 2 [skyrim.esm|10F150]"
"Ruines moisies";"DLC1MolderingRuinsExterior01";"skyrim.esm|00959B";"dawnguard.esm|009ADC";"Coffre";"skyrim.esm|03AC21";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-101862.734375";"5139.12890625";"127.90957641601562";"TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootBanditLockpick25 × 1 [skyrim.esm|08FFF4] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootBanditScrolls10 × 1 [skyrim.esm|0A44CD] ; LootBanditGems10 × 1 [skyrim.esm|087780] ; LootBanditJewelry10 × 1 [skyrim.esm|08777E] ; LootBanditIngots10 × 1 [skyrim.esm|08777D] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootBanditArmor25 × 1 [skyrim.esm|06883A] ; LootBanditWeapon15 × 1 [skyrim.esm|068838] ; LootBanditSoulGems10 × 1 [skyrim.esm|068835] ; LootGoldChange × 10 [skyrim.esm|037C2B] ; LootBanditChestPotions15 × 1 [skyrim.esm|03A5A6] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; LItemTorch05 × 1 [skyrim.esm|000E60]"
"Ruines moisies";"DLC1MolderingRuinsExterior01";"skyrim.esm|00959B";"dawnguard.esm|009AD3";"Grand sac";"skyrim.esm|097F6E";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-101993.875";"5115.80224609375";"205.1858367919922";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Ruines moisies";"DLC1MolderingRuinsExterior01";"skyrim.esm|00959B";"dawnguard.esm|009AD2";"Grand sac";"skyrim.esm|097F6C";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-101985.59375";"4822.17333984375";"233.58627319335938";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"dawnguard.esm|000D0D";"dawnguard.esm|000D0D";"dawnguard.esm|000D0D";"dawnguard.esm|01868A";"Coffre";"dawnguard.esm|015FDD";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"false";"false";"false";"1899.89208984375";"6187.83935546875";"915.922607421875";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1LootElvenArrows25 × 1 [dawnguard.esm|01868D] ; LootFalmerGems100 × 1 [skyrim.esm|01EC4F] ; LootFalmerChestPotions100 × 2 [skyrim.esm|01ED21] ; LootVampireScrolls10 × 1 [skyrim.esm|070FFA] ; LootVampireGold50 × 2 [skyrim.esm|02DF9A]"
"DLC1FalmerValleyPOI06";"DLC1FalmerValleyPOI06";"dawnguard.esm|000D0E";"dawnguard.esm|01868E";"Coffre";"dawnguard.esm|015FDD";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"false";"false";"false";"2157.225830078125";"-3722.414306640625";"117.77613830566406";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1LootElvenArrows25 × 1 [dawnguard.esm|01868D] ; LootFalmerGems100 × 1 [skyrim.esm|01EC4F] ; LootFalmerChestPotions100 × 2 [skyrim.esm|01ED21] ; LootVampireScrolls10 × 1 [skyrim.esm|070FFA] ; LootVampireGold50 × 2 [skyrim.esm|02DF9A]"
"DLC1FalmerValleyPOI06";"DLC1FalmerValleyPOI06";"dawnguard.esm|000D0E";"dawnguard.esm|013E3B";"Sacoche";"dawnguard.esm|013E3C";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"false";"false";"false";"2269.595703125";"-3767.3857421875";"133.1726531982422";"LootPotionRestoreHMS25 × 1 [skyrim.esm|0C2966] ; LItemIngredientsUncommon × 1 [skyrim.esm|087133] ; LItemIngredientsCommon × 1 [skyrim.esm|087131] ; LItemIngredientsRare × 1 [skyrim.esm|087134] ; LItemPotionRestoreHealthBest × 2 [skyrim.esm|065A45]"
"dawnguard.esm|000CA2";"dawnguard.esm|000CA2";"dawnguard.esm|000CA2";"dawnguard.esm|018659";"Coffre";"skyrim.esm|020659";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-16000.3642578125";"25358.92578125";"4846.15771484375";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootFalmerLockpick15 × 1 [skyrim.esm|08FFF7] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; Or × 20 [skyrim.esm|00000F] ; LootFalmerArmor15 × 1 [skyrim.esm|01EBC5] ; LootFalmerArrows15 × 1 [skyrim.esm|01EBC6] ; LootFalmerChestPotions15 × 1 [skyrim.esm|01EBD4] ; LootFalmerGems25 × 1 [skyrim.esm|01EBD5] ; LootFalmerSoulGems25 × 1 [skyrim.esm|01EBD6] ; LootFalmerWeapon25 × 1 [skyrim.esm|01EBE7] ; LootFalmerOre25 × 1 [skyrim.esm|01EBE8] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"dawnguard.esm|000CA9";"dawnguard.esm|000CA9";"dawnguard.esm|000CA9";"dawnguard.esm|01815D";"Coffre";"dawnguard.esm|015FDD";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"false";"false";"false";"-8451.8369140625";"31733.125";"6723.37109375";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1LootElvenArrows25 × 1 [dawnguard.esm|01868D] ; LootFalmerGems100 × 1 [skyrim.esm|01EC4F] ; LootFalmerChestPotions100 × 2 [skyrim.esm|01ED21] ; LootVampireScrolls10 × 1 [skyrim.esm|070FFA] ; LootVampireGold50 × 2 [skyrim.esm|02DF9A]"
"dawnguard.esm|000CD8";"dawnguard.esm|000CD8";"dawnguard.esm|000CD8";"dawnguard.esm|0107FB";"Sacoche";"dawnguard.esm|013E3C";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"false";"false";"false";"-11274.109375";"3848.69482421875";"1611.5394287109375";"LootPotionRestoreHMS25 × 1 [skyrim.esm|0C2966] ; LItemIngredientsUncommon × 1 [skyrim.esm|087133] ; LItemIngredientsCommon × 1 [skyrim.esm|087131] ; LItemIngredientsRare × 1 [skyrim.esm|087134] ; LItemPotionRestoreHealthBest × 2 [skyrim.esm|065A45]"
"dawnguard.esm|000CD8";"dawnguard.esm|000CD8";"dawnguard.esm|000CD8";"dawnguard.esm|0107FA";"Sacoche";"dawnguard.esm|00D056";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"false";"false";"false";"-11240.4697265625";"3989.841796875";"1604.1468505859375";"LootPotionRestoreHMS25 × 1 [skyrim.esm|0C2966] ; LItemLockPick75 × 1 [skyrim.esm|09AF10] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; Philtre de respiration aquatique × 1 [skyrim.esm|03AC30] ; Crochet × 3 [skyrim.esm|00000A] ; Potion de soin suprême × 1 [skyrim.esm|039BE5]"
"dawnguard.esm|000CDD";"dawnguard.esm|000CDD";"dawnguard.esm|000CDD";"dawnguard.esm|01865E";"Coffre";"skyrim.esm|020659";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-16316.966796875";"19804.72265625";"7118.94189453125";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootFalmerLockpick15 × 1 [skyrim.esm|08FFF7] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; Or × 20 [skyrim.esm|00000F] ; LootFalmerArmor15 × 1 [skyrim.esm|01EBC5] ; LootFalmerArrows15 × 1 [skyrim.esm|01EBC6] ; LootFalmerChestPotions15 × 1 [skyrim.esm|01EBD4] ; LootFalmerGems25 × 1 [skyrim.esm|01EBD5] ; LootFalmerSoulGems25 × 1 [skyrim.esm|01EBD6] ; LootFalmerWeapon25 × 1 [skyrim.esm|01EBE7] ; LootFalmerOre25 × 1 [skyrim.esm|01EBE8] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"dawnguard.esm|000CE0";"dawnguard.esm|000CE0";"dawnguard.esm|000CE0";"dawnguard.esm|010774";"Coffre";"dawnguard.esm|015FDD";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"false";"false";"false";"-12587.1689453125";"4973.67431640625";"1814.9783935546875";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1LootElvenArrows25 × 1 [dawnguard.esm|01868D] ; LootFalmerGems100 × 1 [skyrim.esm|01EC4F] ; LootFalmerChestPotions100 × 2 [skyrim.esm|01ED21] ; LootVampireScrolls10 × 1 [skyrim.esm|070FFA] ; LootVampireGold50 × 2 [skyrim.esm|02DF9A]"
"dawnguard.esm|000CE6";"dawnguard.esm|000CE6";"dawnguard.esm|000CE6";"dawnguard.esm|0086E2";"Coffre";"skyrim.esm|020659";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-19739.017578125";"19624.091796875";"5774.6494140625";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootFalmerLockpick15 × 1 [skyrim.esm|08FFF7] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; Or × 20 [skyrim.esm|00000F] ; LootFalmerArmor15 × 1 [skyrim.esm|01EBC5] ; LootFalmerArrows15 × 1 [skyrim.esm|01EBC6] ; LootFalmerChestPotions15 × 1 [skyrim.esm|01EBD4] ; LootFalmerGems25 × 1 [skyrim.esm|01EBD5] ; LootFalmerSoulGems25 × 1 [skyrim.esm|01EBD6] ; LootFalmerWeapon25 × 1 [skyrim.esm|01EBE7] ; LootFalmerOre25 × 1 [skyrim.esm|01EBE8] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"dawnguard.esm|000CEF";"dawnguard.esm|000CEF";"dawnguard.esm|000CEF";"dawnguard.esm|018664";"Coffre";"skyrim.esm|02065B";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-24149.830078125";"19537.806640625";"6644.818359375";"LootFalmerGoldBoss × 1 [skyrim.esm|01ED2A] ; LootFalmerChestBossBase × 1 [skyrim.esm|01ED1E] ; LootFalmerWeapon25 × 1 [skyrim.esm|01EBE7] ; LootFalmerOre25 × 1 [skyrim.esm|01EBE8] ; LootFalmerGems25 × 1 [skyrim.esm|01EBD5] ; LootFalmerEnchWeapons25 × 1 [skyrim.esm|01ED0E] ; LootFalmerChestPotions15 × 1 [skyrim.esm|01EBD4] ; LootFalmerArrows15 × 1 [skyrim.esm|01EBC6] ; LootFalmerArmor15 × 1 [skyrim.esm|01EBC5] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootFalmerLockpick15 × 1 [skyrim.esm|08FFF7] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LItemEnchJewelryAll15 × 1 [skyrim.esm|101073] ; LItemSpecialLoot100 × 1 [skyrim.esm|1031D0] ; LootStaffsAll15 × 1 [skyrim.esm|104ABB] ; LootWarlockSpellTomes00All15 × 1 [skyrim.esm|04C165] ; LootEnchRobes10 × 1 [skyrim.esm|10F9B5]"
"dawnguard.esm|000CF0";"dawnguard.esm|000CF0";"dawnguard.esm|000CF0";"dawnguard.esm|019DF4";"Coffre";"skyrim.esm|020659";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-22679.478515625";"16240.3681640625";"5864.83251953125";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootFalmerLockpick15 × 1 [skyrim.esm|08FFF7] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; Or × 20 [skyrim.esm|00000F] ; LootFalmerArmor15 × 1 [skyrim.esm|01EBC5] ; LootFalmerArrows15 × 1 [skyrim.esm|01EBC6] ; LootFalmerChestPotions15 × 1 [skyrim.esm|01EBD4] ; LootFalmerGems25 × 1 [skyrim.esm|01EBD5] ; LootFalmerSoulGems25 × 1 [skyrim.esm|01EBD6] ; LootFalmerWeapon25 × 1 [skyrim.esm|01EBE7] ; LootFalmerOre25 × 1 [skyrim.esm|01EBE8] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"dawnguard.esm|000D12";"dawnguard.esm|000D12";"dawnguard.esm|000D12";"dawnguard.esm|00D059";"Sacoche";"dawnguard.esm|00D056";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"false";"false";"false";"-2081.236572265625";"1775.6722412109375";"163.9373321533203";"LootPotionRestoreHMS25 × 1 [skyrim.esm|0C2966] ; LItemLockPick75 × 1 [skyrim.esm|09AF10] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; Philtre de respiration aquatique × 1 [skyrim.esm|03AC30] ; Crochet × 3 [skyrim.esm|00000A] ; Potion de soin suprême × 1 [skyrim.esm|039BE5]"
"dawnguard.esm|000D12";"dawnguard.esm|000D12";"dawnguard.esm|000D12";"dawnguard.esm|00D055";"Coffre";"dawnguard.esm|015FDD";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"false";"false";"false";"-2178.378662109375";"1747.667236328125";"221.16375732421875";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1LootElvenArrows25 × 1 [dawnguard.esm|01868D] ; LootFalmerGems100 × 1 [skyrim.esm|01EC4F] ; LootFalmerChestPotions100 × 2 [skyrim.esm|01ED21] ; LootVampireScrolls10 × 1 [skyrim.esm|070FFA] ; LootVampireGold50 × 2 [skyrim.esm|02DF9A]"
"dawnguard.esm|000D16";"dawnguard.esm|000D16";"dawnguard.esm|000D16";"dawnguard.esm|019DD7";"Coffre";"dawnguard.esm|019DD6";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"false";"false";"false";"-7761.6611328125";"5172.7919921875";"3513.346923828125";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1LootElvenArrows25 × 1 [dawnguard.esm|01868D] ; LootFalmerGems100 × 1 [skyrim.esm|01EC4F] ; LootVampireScrolls100 × 1 [skyrim.esm|071024] ; LootFalmerChestPotions100 × 2 [skyrim.esm|01ED21] ; LootPotionRestoreHMS25 × 1 [skyrim.esm|0C2966] ; LootVampireGoldBoss × 1 [skyrim.esm|070F87]"
"dawnguard.esm|000C39";"dawnguard.esm|000C39";"dawnguard.esm|000C39";"dawnguard.esm|00F7C0";"Coffre";"skyrim.esm|020659";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-34448.12109375";"-9147.6494140625";"5003.6201171875";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootFalmerLockpick15 × 1 [skyrim.esm|08FFF7] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; Or × 20 [skyrim.esm|00000F] ; LootFalmerArmor15 × 1 [skyrim.esm|01EBC5] ; LootFalmerArrows15 × 1 [skyrim.esm|01EBC6] ; LootFalmerChestPotions15 × 1 [skyrim.esm|01EBD4] ; LootFalmerGems25 × 1 [skyrim.esm|01EBD5] ; LootFalmerSoulGems25 × 1 [skyrim.esm|01EBD6] ; LootFalmerWeapon25 × 1 [skyrim.esm|01EBE7] ; LootFalmerOre25 × 1 [skyrim.esm|01EBE8] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"DLC1FalmerRavineStart";"DLC1FalmerRavineStart";"dawnguard.esm|000C3A";"dawnguard.esm|01338F";"Coffre";"skyrim.esm|020659";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-33475.08203125";"-14840.376953125";"3866.428955078125";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootFalmerLockpick15 × 1 [skyrim.esm|08FFF7] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; Or × 20 [skyrim.esm|00000F] ; LootFalmerArmor15 × 1 [skyrim.esm|01EBC5] ; LootFalmerArrows15 × 1 [skyrim.esm|01EBC6] ; LootFalmerChestPotions15 × 1 [skyrim.esm|01EBD4] ; LootFalmerGems25 × 1 [skyrim.esm|01EBD5] ; LootFalmerSoulGems25 × 1 [skyrim.esm|01EBD6] ; LootFalmerWeapon25 × 1 [skyrim.esm|01EBE7] ; LootFalmerOre25 × 1 [skyrim.esm|01EBE8] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"dawnguard.esm|000C19";"dawnguard.esm|000C19";"dawnguard.esm|000C19";"dawnguard.esm|013367";"Coffre";"skyrim.esm|02065B";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-20896.896484375";"-19726.166015625";"4256.310546875";"LootFalmerGoldBoss × 1 [skyrim.esm|01ED2A] ; LootFalmerChestBossBase × 1 [skyrim.esm|01ED1E] ; LootFalmerWeapon25 × 1 [skyrim.esm|01EBE7] ; LootFalmerOre25 × 1 [skyrim.esm|01EBE8] ; LootFalmerGems25 × 1 [skyrim.esm|01EBD5] ; LootFalmerEnchWeapons25 × 1 [skyrim.esm|01ED0E] ; LootFalmerChestPotions15 × 1 [skyrim.esm|01EBD4] ; LootFalmerArrows15 × 1 [skyrim.esm|01EBC6] ; LootFalmerArmor15 × 1 [skyrim.esm|01EBC5] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootFalmerLockpick15 × 1 [skyrim.esm|08FFF7] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LItemEnchJewelryAll15 × 1 [skyrim.esm|101073] ; LItemSpecialLoot100 × 1 [skyrim.esm|1031D0] ; LootStaffsAll15 × 1 [skyrim.esm|104ABB] ; LootWarlockSpellTomes00All15 × 1 [skyrim.esm|04C165] ; LootEnchRobes10 × 1 [skyrim.esm|10F9B5]"
"TempleStart";"TempleStart";"dawnguard.esm|000C1D";"dawnguard.esm|013BBF";"Coffre";"skyrim.esm|020659";"CONT";"Dawnguard.esm";"Skyrim.esm";"true";"false";"false";"false";"-25119.744140625";"-18301.8359375";"4608.51953125";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootFalmerLockpick15 × 1 [skyrim.esm|08FFF7] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; Or × 20 [skyrim.esm|00000F] ; LootFalmerArmor15 × 1 [skyrim.esm|01EBC5] ; LootFalmerArrows15 × 1 [skyrim.esm|01EBC6] ; LootFalmerChestPotions15 × 1 [skyrim.esm|01EBD4] ; LootFalmerGems25 × 1 [skyrim.esm|01EBD5] ; LootFalmerSoulGems25 × 1 [skyrim.esm|01EBD6] ; LootFalmerWeapon25 × 1 [skyrim.esm|01EBE7] ; LootFalmerOre25 × 1 [skyrim.esm|01EBE8] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"dawnguard.esm|000C94";"dawnguard.esm|000C94";"dawnguard.esm|000C94";"dawnguard.esm|018D97";"Coffre";"dawnguard.esm|019DD6";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"false";"false";"false";"-6503.00537109375";"-12710.4228515625";"6463.45654296875";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1LootElvenArrows25 × 1 [dawnguard.esm|01868D] ; LootFalmerGems100 × 1 [skyrim.esm|01EC4F] ; LootVampireScrolls100 × 1 [skyrim.esm|071024] ; LootFalmerChestPotions100 × 2 [skyrim.esm|01ED21] ; LootPotionRestoreHMS25 × 1 [skyrim.esm|0C2966] ; LootVampireGoldBoss × 1 [skyrim.esm|070F87]"
"dawnguard.esm|000CD2";"dawnguard.esm|000CD2";"dawnguard.esm|000CD2";"dawnguard.esm|010805";"Coffre";"dawnguard.esm|015FDD";"CONT";"Dawnguard.esm";"Dawnguard.esm";"true";"false";"false";"false";"-7340.40966796875";"-10649.8486328125";"2447.387939453125";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; DLC1LootElvenArrows25 × 1 [dawnguard.esm|01868D] ; LootFalmerGems100 × 1 [skyrim.esm|01EC4F] ; LootFalmerChestPotions100 × 2 [skyrim.esm|01ED21] ; LootVampireScrolls10 × 1 [skyrim.esm|070FFA] ; LootVampireGold50 × 2 [skyrim.esm|02DF9A]"
